id,label_str,pred_str,p_A,label_num
0,A,B,0.48438010,1
1,B,B,0.03114383,0
2,B,B,0.14804719,0
3,A,B,0.40733343,1
4,B,B,0.33458945,0
5,B,A,0.84796774,0
6,A,A,0.62245935,1
7,B,B,0.01640303,0
8,B,B,0.24508502,0
9,B,B,0.01744248,0
10,B,A,0.54673815,0
11,A,A,0.57749540,1
12,A,A,0.78793120,1
13,B,B,0.08035747,0
14,B,A,0.63703084,0
15,A,A,0.98677725,1
16,A,A,0.96036118,1
17,B,B,0.03114383,0
18,A,B,0.11279540,1
19,A,A,0.63703084,1
20,A,B,0.19193280,1
21,A,A,0.76629364,1
22,A,A,0.79818678,1
23,B,A,0.86339158,0
24,B,B,0.06008665,0
25,B,B,0.02297737,0
26,B,A,0.53120941,0
27,A,A,0.99168420,1
28,A,A,0.88403928,1
29,B,A,0.67917871,0
30,A,A,0.99426973,1
31,A,A,0.62245935,1
32,A,A,0.98549646,1
33,A,A,0.99265420,1
34,B,B,0.02442309,0
35,A,A,0.99813241,1
36,B,A,0.90990698,0
37,A,A,0.86703575,1
38,B,A,0.59266663,0
39,B,B,0.01691491,0
40,B,B,0.02758528,0
41,A,B,0.21206881,1
42,B,A,0.82671177,0
43,B,A,0.60766321,0
44,A,B,0.19193280,1
45,B,B,0.01744248,0
46,B,B,0.02517884,0
47,B,B,0.02595736,0
48,B,B,0.05665243,0
49,A,A,0.65135491,1
