id,label_str,pred_str,p_A,label_num
0,B,B,0.12592277,0
1,A,B,0.17328820,1
2,B,B,0.00712143,0
3,B,B,0.03514485,0
4,A,A,0.85195285,1
5,B,B,0.09534946,0
6,A,B,0.03963884,1
7,A,B,0.46879065,1
8,A,A,0.81757444,1
9,A,A,0.81757444,1
10,B,B,0.20181322,0
11,A,B,0.42250463,1
12,B,B,0.16451645,0
13,A,A,0.97241479,1
14,A,A,0.62245935,1
15,B,A,0.75491500,0
16,A,B,0.24508502,1
17,A,A,0.94966936,1
18,A,B,0.43782350,1
19,B,B,0.45326188,0
20,A,A,0.56217653,1
21,A,B,0.24508502,1
22,B,B,0.11920292,0
23,A,B,0.22270015,1
24,B,B,0.36296922,0
25,A,A,0.63703084,1
26,B,B,0.20181322,0
27,B,B,0.09009299,0
28,B,A,0.62245935,0
29,A,A,0.63703084,1
30,B,B,0.17328820,0
31,A,B,0.22270015,1
32,A,A,0.57749540,1
33,B,A,0.59266663,0
34,A,A,0.59266663,1
35,A,A,0.93245327,1
36,A,A,0.98756832,1
37,B,B,0.46879065,0
38,A,B,0.33458945,1
39,A,B,0.26894143,1
40,B,A,0.71859437,0
41,A,B,0.48438010,1
42,B,B,0.20181322,0
43,B,B,0.02595736,0
44,B,A,0.78793120,0
45,B,B,0.21206881,0
46,A,A,0.89912134,1
47,A,B,0.23370634,1
48,A,A,0.97557688,1
49,B,B,0.07585818,0
