id,label_str,pred_str,p_A,label_num
0,B,B,0.14033625,0
1,B,A,0.93245327,0
2,B,A,0.88079703,0
3,A,A,0.97068775,1
4,B,B,0.22270015,0
5,B,A,0.92414182,0
6,B,B,0.30735803,0
7,A,A,0.78793120,1
8,A,A,0.79818678,1
9,B,A,0.99287862,0
10,A,A,0.85195285,1
11,A,A,0.94966936,1
12,A,A,0.66541058,1
13,A,B,0.28140560,1
14,B,A,0.50000000,0
15,B,B,0.18242551,0
16,B,B,0.16451645,0
17,A,B,0.46879065,1
18,B,B,0.40733343,0
19,A,A,0.85195285,1
20,A,B,0.18242551,1
21,A,A,0.95257413,1
22,B,B,0.04208773,0
23,B,B,0.28140560,0
24,A,B,0.16451645,1
25,A,A,0.90465051,1
26,A,A,0.89330941,1
27,A,A,0.71859437,1
28,A,A,0.51561993,1
29,B,B,0.15610491,0
30,B,B,0.40733343,0
31,B,B,0.22270015,0
32,B,A,0.50000000,0
33,B,B,0.40733343,0
34,A,A,0.57749540,1
35,A,A,0.62245935,1
36,A,B,0.48438010,1
37,B,A,0.66541058,0
38,A,B,0.10669060,1
39,A,B,0.32082132,1
40,A,A,0.88079703,1
41,B,B,0.19193280,0
42,B,B,0.20181322,0
43,A,B,0.21206881,1
44,B,A,0.69264197,0
45,A,A,0.97966766,1
46,B,A,0.51561993,0
47,A,B,0.36296922,1
48,A,B,0.40733343,1
49,B,A,0.60766321,0
