id,label_str,pred_str,p_A,label_num
0,A,A,0.94966936,1
1,A,A,0.97966766,1
2,B,B,0.10087861,0
3,A,A,0.99752742,1
4,A,B,0.36296922,1
5,B,B,0.03114383,0
6,B,A,0.76629364,0
7,B,B,0.13660839,0
8,A,A,0.63703084,1
9,B,A,0.91490096,0
10,A,A,0.99142247,1
11,B,B,0.18242551,0
12,A,B,0.40733343,1
13,A,A,0.94165415,1
14,A,A,0.59266663,1
15,A,B,0.46879065,1
16,B,B,0.03622006,0
17,B,A,0.79818678,0
18,B,A,0.85195285,0
19,B,A,0.54673815,0
20,B,A,0.70578504,0
21,B,B,0.03514485,0
22,B,A,0.84389514,0
23,A,A,0.99867493,1
24,B,B,0.11920292,0
25,A,A,0.99168420,1
26,B,A,0.80806720,0
27,A,A,0.85195285,1
28,A,A,0.60766321,1
29,B,B,0.04742587,0
30,A,B,0.42250463,1
31,B,A,0.91490096,0
32,A,A,0.97557688,1
33,A,A,0.97241479,1
34,A,A,0.89330941,1
35,B,A,0.65135491,0
36,B,A,0.89912134,0
37,B,A,0.92414182,0
38,A,A,0.88079703,1
39,B,B,0.00446838,0
40,B,B,0.06754670,0
41,B,B,0.08269734,0
42,A,A,0.71859437,1
43,A,B,0.39233685,1
44,B,A,0.70578504,0
45,A,A,0.97241479,1
46,B,B,0.11279540,0
47,A,B,0.21206881,1
48,B,A,0.80806720,0
49,B,B,0.08509904,0
