id,label_str,pred_str,p_A,label_num
0,B,A,0.78793120,0
1,B,B,0.21206881,0
2,B,B,0.03963884,0
3,A,A,0.89912134,1
4,A,A,0.78793120,1
5,A,A,0.70578504,1
6,A,A,0.99781728,1
7,A,A,0.89330941,1
8,B,B,0.06008665,0
9,A,A,0.74908721,1
10,B,B,0.05340333,0
11,B,A,0.85195285,0
12,B,A,0.83548355,0
13,A,A,0.86703575,1
14,A,B,0.16451645,1
15,A,A,0.99767691,1
16,B,B,0.34864515,0
17,B,A,0.51561993,0
18,B,A,0.88079703,0
19,B,B,0.37754068,0
20,B,B,0.14804719,0
21,A,A,0.98028082,1
22,B,A,0.75491500,0
23,B,A,0.73105854,0
24,A,A,0.76629364,1
25,A,A,0.99330717,1
26,A,A,0.75491500,1
27,A,B,0.33458945,1
28,A,B,0.48438010,1
29,B,A,0.83548355,0
30,B,A,0.74316794,0
31,A,A,0.99058741,1
32,A,A,0.93991333,1
33,A,A,0.99651659,1
34,A,A,0.99829930,1
35,B,B,0.00419880,0
36,B,B,0.16451645,0
37,B,A,0.89625138,0
38,A,A,0.90465051,1
39,A,A,0.99801219,1
40,A,B,0.34864515,1
41,A,A,0.99867493,1
42,B,B,0.03021459,0
43,B,B,0.06371500,0
44,B,A,0.91490096,0
45,B,B,0.03114383,0
46,A,A,0.71859437,1
47,A,A,0.50000000,1
48,A,A,0.70578504,1
49,B,B,0.06371500,0
