id,label_str,pred_str,p_A,label_num
0,A,A,0.98593640,1
1,B,A,0.73105854,0
2,B,B,0.26894143,0
3,A,A,0.95531917,1
4,B,B,0.05665243,0
5,A,A,0.56217653,1
6,B,A,0.82671177,0
7,B,A,0.78793120,0
8,A,A,0.66541058,1
9,B,A,0.54673815,0
10,B,B,0.37754068,0
11,B,A,0.65135491,0
12,B,A,0.96485513,0
13,B,B,0.03732688,0
14,B,A,0.75491500,0
15,A,A,0.90465051,1
16,B,B,0.48438010,0
17,A,A,0.83548355,1
18,A,B,0.12592277,1
19,B,B,0.32082132,0
20,B,B,0.34864515,0
21,A,A,0.71859437,1
22,B,B,0.48438010,0
23,A,B,0.45326188,1
24,A,B,0.19193280,1
25,B,B,0.08509904,0
26,B,B,0.45326188,0
27,A,A,0.97557688,1
28,B,B,0.08509904,0
29,B,A,0.96036118,0
30,A,B,0.45326188,1
31,B,A,0.94966936,0
32,A,A,0.93991333,1
33,B,B,0.43782350,0
34,B,A,0.80806720,0
35,B,B,0.07585818,0
36,A,B,0.18242551,1
37,A,A,0.60766321,1
38,A,A,0.62245935,1
39,A,B,0.45326188,1
40,B,A,0.78793120,0
41,A,A,0.98901308,1
42,A,B,0.28140560,1
43,B,B,0.45326188,0
44,A,A,0.89330941,1
45,A,A,0.82671177,1
46,A,B,0.01406363,1
47,A,B,0.48438010,1
48,B,B,0.18242551,0
49,B,B,0.43782350,0
