id,label_str,pred_str,p_A,label_num
0,B,A,0.66541058,0
1,A,B,0.01098694,1
2,A,B,0.06754670,1
3,A,B,0.06754670,1
4,A,A,0.74316794,1
5,B,A,0.99818975,0
6,A,B,0.01798621,1
7,A,A,0.71859437,1
8,A,B,0.04208773,1
9,A,B,0.01032815,1
10,A,B,0.04603390,1
11,A,B,0.03514485,1
12,B,A,0.79818678,0
13,A,B,0.34864515,1
14,A,A,0.95396608,1
15,B,B,0.32082132,0
16,B,A,0.99539042,0
17,B,A,0.96978539,0
18,A,B,0.08509904,1
19,B,A,0.99788433,0
20,A,A,0.81757444,1
21,A,A,0.59266663,1
22,B,A,0.99309617,0
23,A,B,0.17328820,1
24,A,A,0.56217653,1
25,B,A,0.78793120,0
26,B,B,0.28140560,0
27,B,A,0.89029425,0
28,B,A,0.99351174,0
29,A,A,0.79818678,1
30,B,B,0.39233685,0
31,B,A,0.99629277,0
32,B,A,0.99760324,0
33,A,A,0.62245935,1
34,A,A,0.94815457,1
35,A,A,0.80317378,1
36,A,A,0.97966766,1
37,B,A,0.99592990,0
38,A,A,0.84796774,1
39,A,B,0.03114383,1
40,A,A,0.81286734,1
41,A,A,0.71859437,1
42,B,B,0.29421496,0
43,B,A,0.96885622,0
44,A,A,0.90990698,1
45,A,A,0.53120941,1
46,B,A,0.99539042,0
47,A,A,0.83548355,1
48,A,A,0.59266663,1
49,A,B,0.34864515,1
