id,label_str,pred_str,p_A,label_num
0,B,A,0.51561993,0
1,B,B,0.06754670,0
2,B,B,0.14033625,0
3,B,A,0.57749540,0
4,A,A,0.66541058,1
5,A,A,0.90990698,1
6,B,B,0.09534946,0
7,B,A,0.94334757,0
8,A,B,0.06008665,1
9,B,B,0.06754670,0
10,B,B,0.09009299,0
11,B,B,0.19193280,0
12,B,B,0.03963884,0
13,B,B,0.45326188,0
14,B,B,0.19193280,0
15,A,A,0.71859437,1
16,A,A,0.95531917,1
17,A,B,0.43782350,1
18,A,B,0.14033625,1
19,B,A,0.53120941,0
20,B,B,0.12592277,0
21,A,B,0.42250463,1
22,B,A,0.70578504,0
23,B,B,0.14804719,0
24,A,B,0.36296922,1
25,B,B,0.11920292,0
26,A,A,0.83548355,1
27,B,A,0.85195285,0
28,B,B,0.10669060,0
29,A,A,0.67917871,1
30,A,A,0.80806720,1
31,B,B,0.15610491,0
32,B,B,0.11279540,0
33,B,A,0.80806720,0
34,A,A,0.98087597,1
35,A,B,0.46879065,1
36,B,B,0.37754068,0
37,A,A,0.82671177,1
38,B,B,0.14804719,0
39,B,B,0.13296424,0
40,A,A,0.66541058,1
41,A,A,0.60766321,1
42,A,A,0.88079703,1
43,A,A,0.70578504,1
44,B,B,0.19193280,0
45,B,B,0.11920292,0
46,B,B,0.08035747,0
47,B,B,0.36296922,0
48,B,B,0.39233685,0
49,A,B,0.19193280,1
