id,label_str,pred_str,p_A,label_num
0,A,B,0.20181322,1
1,A,A,0.59266663,1
2,A,A,0.71859437,1
3,A,A,0.91964257,1
4,B,B,0.05340333,0
5,A,B,0.37754068,1
6,A,A,0.66541058,1
7,B,B,0.07159120,0
8,A,A,0.73105854,1
9,A,A,0.92414182,1
10,B,B,0.20181322,0
11,B,B,0.26894143,0
12,B,A,0.50000000,0
13,A,B,0.13296424,1
14,B,A,0.81757444,0
15,B,B,0.14804719,0
16,A,B,0.19193280,1
17,B,B,0.05340333,0
18,B,B,0.04468087,0
19,A,B,0.04468087,1
20,A,A,0.57749540,1
21,A,A,0.51561993,1
22,B,A,0.71859437,0
23,A,B,0.37754068,1
24,A,A,0.57749540,1
25,B,B,0.45326188,0
26,A,A,0.54673815,1
27,A,B,0.03732688,1
28,A,B,0.17328820,1
29,A,B,0.40733343,1
30,B,B,0.40733343,0
31,A,A,0.96267307,1
32,B,A,0.75491500,0
33,A,B,0.21206881,1
34,A,A,0.87407720,1
35,A,A,0.82671177,1
36,A,B,0.30735803,1
37,A,A,0.98409361,1
38,A,A,0.89912134,1
39,B,B,0.09534946,0
40,B,A,0.89912134,0
41,A,A,0.87407720,1
42,B,A,0.99701905,0
43,A,B,0.33458945,1
44,B,B,0.14033625,0
45,B,A,0.75491500,0
46,B,B,0.12592277,0
47,A,A,0.92414182,1
48,A,A,0.76629364,1
49,B,B,0.03732688,0
