id,label_str,pred_str,p_A,label_num
0,A,B,0.22270015,1
1,A,B,0.43782350,1
2,B,B,0.02442309,0
3,A,B,0.08509904,1
4,B,B,0.22270015,0
5,A,B,0.03308598,1
6,A,B,0.09009299,1
7,A,A,0.96485513,1
8,B,B,0.26894143,0
9,B,A,0.69264197,0
10,A,B,0.26894143,1
11,A,A,0.90465051,1
12,A,A,0.51561993,1
13,B,B,0.16451645,0
14,B,B,0.18242551,0
15,A,A,0.86703575,1
16,B,B,0.02442309,0
17,B,A,0.93628502,0
18,A,A,0.98308510,1
19,A,A,0.50000000,1
20,A,B,0.48438010,1
21,B,A,0.78793120,0
22,B,A,0.66541058,0
23,A,B,0.15610491,1
24,B,A,0.54673815,0
25,B,A,0.97241479,0
26,B,B,0.08509904,0
27,A,B,0.06008665,1
28,B,A,0.94966936,0
29,B,A,0.60766321,0
30,A,A,0.92840880,1
31,B,A,0.88720459,0
32,B,A,0.73105854,0
33,A,A,0.85966372,1
34,B,B,0.20181322,0
35,A,B,0.39233685,1
36,A,A,0.96691406,1
37,A,A,0.95257413,1
38,B,B,0.28140560,0
39,B,B,0.19193280,0
40,B,A,0.66541058,0
41,A,B,0.11920292,1
42,A,A,0.78793120,1
43,B,B,0.01691491,0
44,B,B,0.13296424,0
45,A,A,0.97702265,1
46,A,A,0.92414182,1
47,B,A,0.51561993,0
48,A,A,0.76629364,1
49,A,A,0.59266663,1
