id,label_str,pred_str,p_A,label_num
0,A,B,0.04603390,1
1,B,A,0.99087441,0
2,B,A,0.75491500,0
3,B,A,0.97404259,0
4,B,A,0.99935383,0
5,A,B,0.29421496,1
6,A,A,0.79818678,1
7,B,A,0.70578504,0
8,A,A,0.92840880,1
9,B,A,0.99890125,0
10,B,A,0.99142247,0
11,A,B,0.05184547,1
12,B,A,0.85195285,0
13,A,A,0.78793120,1
14,B,A,0.53120941,0
15,B,A,0.80806720,0
16,B,B,0.34864515,0
17,B,A,0.65135491,0
18,B,A,0.51561993,0
19,B,B,0.39233685,0
20,A,B,0.01450358,1
21,A,B,0.04603390,1
22,B,A,0.98457539,0
23,B,A,0.65135491,0
24,A,B,0.08035747,1
25,A,A,0.89912134,1
26,B,B,0.40733343,0
27,A,A,0.95257413,1
28,A,B,0.04603390,1
29,B,B,0.36296922,0
30,A,A,0.86703575,1
31,B,A,0.93628502,0
32,B,A,0.75491500,0
33,A,A,0.84389514,1
34,B,B,0.30735803,0
35,A,B,0.03514485,1
36,A,A,0.85195285,1
37,A,B,0.02033235,1
38,A,A,0.65135491,1
39,B,A,0.93991333,0
40,B,A,0.70578504,0
41,A,B,0.04742587,1
42,B,A,0.97702265,0
43,B,A,0.96377999,0
44,B,A,0.99168420,0
45,B,B,0.25683200,0
46,A,A,0.87059730,1
47,B,A,0.59266663,0
48,A,A,0.82671177,1
49,B,A,0.90990698,0
