id,label_str,pred_str,p_A,label_num
0,B,B,0.28140560,0
1,A,B,0.33458945,1
2,B,B,0.22270015,0
3,B,B,0.28140560,0
4,B,B,0.28140560,0
5,A,B,0.26894143,1
6,B,B,0.10087861,0
7,B,A,0.63703084,0
8,A,A,0.70578504,1
9,B,B,0.24508502,0
10,A,A,0.71859437,1
11,B,B,0.19193280,0
12,A,B,0.39233685,1
13,B,B,0.40733343,0
14,B,B,0.34864515,0
15,A,A,0.86703575,1
16,A,B,0.42250463,1
17,A,A,0.92414182,1
18,B,B,0.20181322,0
19,B,B,0.28140560,0
20,B,B,0.19193280,0
21,A,B,0.15610491,1
22,B,B,0.14033625,0
23,A,B,0.33458945,1
24,A,A,0.85966372,1
25,B,B,0.05340333,0
26,B,B,0.04742587,0
27,B,B,0.10087861,0
28,B,B,0.26894143,0
29,A,B,0.14804719,1
30,B,B,0.42250463,0
31,A,A,0.65135491,1
32,A,B,0.34864515,1
33,A,A,0.66541058,1
34,A,B,0.37754068,1
35,B,A,0.57749540,0
36,A,B,0.43782350,1
37,A,B,0.43782350,1
38,A,A,0.92840880,1
39,A,B,0.21206881,1
