id,label_str,pred_str,p_A,label_num
0,A,A,0.99976951,1
1,A,A,0.99990392,1
2,B,A,0.97404259,0
3,A,A,0.99999881,1
4,B,B,0.00407014,0
5,B,A,0.99995732,0
6,B,A,1.00000000,0
7,A,B,0.02758528,1
8,B,B,0.00000012,0
9,B,B,0.00000033,0
10,A,B,0.00000000,1
11,A,B,0.00000033,1
12,B,B,0.00150118,0
13,B,B,0.00043056,0
14,A,B,0.14804719,1
15,B,A,0.99999988,0
16,B,B,0.00000000,0
17,A,B,0.00000004,1
18,B,B,0.00000007,0
19,A,A,1.00000000,1
20,A,B,0.12592277,1
21,A,B,0.00009028,1
22,A,B,0.00008481,1
23,B,B,0.20181322,0
24,A,B,0.00522013,1
25,A,B,0.00051930,1
26,B,B,0.00000000,0
27,A,B,0.00000050,1
28,A,A,0.99719906,1
29,A,A,1.00000000,1
30,B,B,0.00000001,0
31,B,A,0.99999988,0
32,B,A,0.99998105,0
33,A,B,0.00280093,1
34,A,B,0.00025316,1
35,A,A,0.95257413,1
36,B,B,0.00001619,0
37,B,B,0.00000002,0
38,A,B,0.00000004,1
39,B,B,0.00000121,0
40,B,A,1.00000000,0
41,B,B,0.00000193,0
42,A,B,0.00433150,1
43,A,A,0.99995172,1
44,A,B,0.09534946,1
45,A,A,0.59266663,1
46,A,A,0.89330941,1
47,B,B,0.00000000,0
48,B,B,0.00011960,0
49,A,B,0.00002283,1
