id,label_str,pred_str,p_A,label_num
0,B,B,0.00000089,0
1,B,B,0.00000000,0
2,A,A,0.99944717,1
3,A,B,0.00000000,1
4,B,B,0.21206881,0
5,A,A,0.99908900,1
6,B,B,0.00007031,0
7,A,B,0.40733343,1
8,A,A,0.99999750,1
9,B,B,0.00023051,0
10,A,A,0.99994528,1
11,A,A,0.99995172,1
12,A,B,0.04742587,1
13,B,B,0.00000373,0
14,B,B,0.00002587,0
15,A,A,0.99999750,1
16,A,A,0.93245327,1
17,B,B,0.00150118,0
18,B,B,0.00000000,0
19,B,A,0.97966766,0
20,B,B,0.00032504,0
21,A,B,0.00000000,1
22,A,B,0.06754670,1
23,B,B,0.00555493,0
24,A,B,0.18242551,1
25,A,B,0.00001301,1
26,B,B,0.26894143,0
27,B,B,0.00000089,0
28,B,A,0.99966466,0
29,A,B,0.00091105,1
30,A,B,0.00000071,1
31,B,A,0.92414182,0
32,B,A,0.99966466,0
33,A,B,0.00000022,1
34,B,B,0.00013982,0
35,A,B,0.00000001,1
36,B,A,0.99896777,0
37,B,B,0.00000002,0
38,A,B,0.00128431,1
39,B,B,0.00460957,0
40,B,A,0.98756832,0
41,A,A,0.99976951,1
42,A,A,0.99849880,1
43,A,A,0.96691406,1
44,B,B,0.00001261,0
45,A,A,1.00000000,1
46,B,B,0.00000000,0
47,B,B,0.00000003,0
48,B,B,0.00029596,0
49,B,A,0.98201376,0
