id,label_str,pred_str,p_A,label_num
0,A,A,0.99991512,1
1,B,A,0.99999714,0
2,B,A,0.81523252,0
3,B,B,0.00000256,0
4,B,B,0.38491216,0
5,A,A,1.00000000,1
6,A,A,0.99998426,1
7,A,A,1.00000000,1
8,A,A,0.99994850,1
9,A,B,0.02931223,1
10,B,A,1.00000000,0
11,B,A,1.00000000,0
12,A,A,0.99999404,1
13,B,A,1.00000000,0
14,B,A,1.00000000,0
15,A,B,0.00000000,1
16,B,A,1.00000000,0
17,B,A,0.99999213,0
18,A,A,0.99999988,1
19,B,A,0.99999988,0
20,A,A,1.00000000,1
21,A,A,1.00000000,1
22,A,B,0.00000226,1
23,B,B,0.00000000,0
24,B,B,0.02931223,0
25,B,A,1.00000000,0
26,A,A,1.00000000,1
27,B,B,0.00522013,0
28,A,B,0.01322282,1
29,B,A,0.93245327,0
30,A,B,0.29421496,1
31,A,A,0.82671177,1
32,B,B,0.00000000,0
33,A,B,0.00000003,1
34,B,B,0.00000086,0
35,B,A,1.00000000,0
36,B,A,1.00000000,0
37,B,B,0.00035697,0
38,B,B,0.01322282,0
39,B,B,0.00000326,0
40,B,A,0.99999976,0
41,A,A,1.00000000,1
42,A,A,0.99999547,1
43,B,A,0.99029154,0
44,B,A,0.99966466,0
45,B,B,0.17781086,0
46,B,A,1.00000000,0
47,B,B,0.00000000,0
48,A,A,1.00000000,1
49,B,A,0.98201376,0
