id,label_str,pred_str,p_A,label_num
0,B,A,0.98145342,0
1,B,A,0.99999988,0
2,B,B,0.00000009,0
3,A,B,0.00000000,1
4,A,A,0.81757444,1
5,B,B,0.34864515,0
6,A,B,0.00000000,1
7,B,B,0.00000000,0
8,B,B,0.00591107,0
9,A,A,1.00000000,1
10,B,B,0.03732688,0
11,A,B,0.00000000,1
12,A,B,0.43782350,1
13,B,B,0.00359360,0
14,B,B,0.00522013,0
15,A,A,0.99908900,1
16,A,A,0.99999988,1
17,A,A,0.75491500,1
18,B,A,0.99999857,0
19,A,B,0.00000013,1
20,B,B,0.07585818,0
21,B,A,0.97404259,0
22,B,B,0.00033535,0
23,A,A,0.91490096,1
24,A,B,0.00000011,1
25,A,B,0.00005144,1
26,B,B,0.00000005,0
27,A,A,1.00000000,1
28,B,B,0.00218272,0
29,A,A,1.00000000,1
30,A,A,0.99990392,1
31,A,A,0.99929035,1
32,A,A,0.99999988,1
33,B,B,0.00000015,0
34,A,B,0.00058841,1
35,B,A,0.99999893,0
36,A,B,0.00000045,1
37,A,B,0.00000005,1
38,B,B,0.11920292,0
39,B,B,0.10669060,0
40,B,B,0.10669060,0
41,A,B,0.00000002,1
42,A,A,1.00000000,1
43,B,B,0.00000015,0
44,A,A,0.99997854,1
45,A,B,0.14804719,1
46,B,B,0.00000002,0
47,B,B,0.02297737,0
48,B,B,0.00263167,0
49,B,A,0.99999869,0
