id,label_str,pred_str,p_A,label_num
0,A,B,0.00000000,1
1,B,B,0.00000069,0
2,A,B,0.24508502,1
3,A,B,0.00000000,1
4,B,A,0.99983132,0
5,A,B,0.00001670,1
6,B,B,0.00000000,0
7,A,A,1.00000000,1
8,B,A,0.99999833,0
9,B,A,0.99999964,0
10,B,B,0.00005476,0
11,B,B,0.00000001,0
12,A,B,0.05340333,1
13,B,A,1.00000000,0
14,B,B,0.48438010,0
15,A,B,0.00000299,1
16,A,B,0.00001301,1
17,A,B,0.00000146,1
18,A,A,0.99999905,1
19,A,A,0.99999917,1
20,A,B,0.00000054,1
21,A,A,1.00000000,1
22,B,B,0.00001670,0
23,A,A,0.62245935,1
24,A,A,0.99919587,1
25,A,B,0.00001261,1
26,A,B,0.00000011,1
27,A,A,0.99242276,1
28,A,A,0.99994171,1
29,B,B,0.00019110,0
30,A,B,0.18242551,1
31,A,B,0.00002430,1
32,A,A,0.99999988,1
33,A,A,0.85195285,1
34,B,B,0.01098694,0
35,A,A,0.99682730,1
36,A,B,0.00000035,1
37,A,A,0.99999988,1
38,A,B,0.00000373,1
39,A,A,1.00000000,1
40,B,B,0.00000952,0
41,B,B,0.00000000,0
42,A,B,0.00007967,1
43,A,B,0.00000000,1
44,A,B,0.00000007,1
45,B,B,0.00000241,0
46,B,A,0.62245935,0
47,A,B,0.14804719,1
48,A,B,0.00181021,1
49,B,A,0.99807322,0
