id,label_str,pred_str,p_A,label_num
0,A,B,0.00000007,1
1,B,A,1.00000000,0
2,B,B,0.00000091,0
3,A,A,0.77729988,1
4,A,A,0.99999928,1
5,B,B,0.00000003,0
6,B,B,0.00857748,0
7,A,B,0.00000000,1
8,B,B,0.00912564,0
9,B,B,0.10970578,0
10,B,B,0.00001222,0
11,B,B,0.00000000,0
12,A,B,0.00000479,1
13,B,B,0.00000000,0
14,B,B,0.00000155,0
15,B,B,0.00000000,0
16,A,B,0.00970848,1
17,A,B,0.02297737,1
18,B,A,0.99999988,0
19,A,B,0.00000187,1
20,A,A,0.99970406,1
21,B,A,0.96267307,0
22,A,B,0.00000155,1
23,A,B,0.00170072,1
24,B,B,0.00000146,0
25,A,B,0.00159785,1
26,B,B,0.01243165,0
27,A,A,0.75491500,1
28,A,B,0.00000000,1
29,B,A,0.99937373,0
30,B,B,0.00000000,0
31,B,B,0.01798621,0
32,B,B,0.00000000,0
33,B,B,0.00000000,0
34,A,A,0.99993789,1
35,A,B,0.00000000,1
36,A,B,0.30735803,1
37,B,B,0.00000078,0
38,A,A,0.99999988,1
39,B,B,0.00857748,0
40,B,B,0.00000000,0
41,B,B,0.08035747,0
42,B,B,0.00000000,0
43,A,B,0.00000029,1
44,B,B,0.00015844,0
45,A,A,0.99858958,1
46,A,A,0.73105854,1
47,A,A,0.99998331,1
48,A,B,0.00001342,1
49,B,B,0.00000000,0
