id,label_str,pred_str,p_A,label_num
0,A,B,0.21206881,1
1,B,B,0.40733343,0
2,A,B,0.04208773,1
3,A,A,0.67917871,1
4,A,B,0.03514485,1
5,A,B,0.46879065,1
6,A,A,0.78793120,1
7,A,B,0.07159120,1
8,A,A,0.54673815,1
9,B,B,0.02595736,0
10,A,A,0.53120941,1
11,A,B,0.09009299,1
12,A,B,0.40733343,1
13,B,B,0.39233685,0
14,B,A,0.53120941,0
15,B,B,0.23370634,0
16,B,B,0.37754068,0
17,A,A,0.60766321,1
18,B,A,0.73105854,0
19,B,B,0.40733343,0
20,B,A,0.81757444,0
21,B,B,0.48438010,0
22,A,B,0.08509904,1
23,B,B,0.21206881,0
24,A,B,0.08509904,1
25,B,B,0.23370634,0
26,A,B,0.26894143,1
27,A,A,0.60766321,1
28,A,A,0.71859437,1
29,A,B,0.17328820,1
30,B,A,0.53120941,0
31,B,B,0.18242551,0
32,A,A,0.60766321,1
33,B,B,0.23370634,0
34,B,B,0.19193280,0
35,A,B,0.34864515,1
36,B,A,0.73105854,0
37,B,B,0.20181322,0
38,A,A,0.83548355,1
39,A,A,0.51561993,1
40,A,A,0.53120941,1
41,A,B,0.43782350,1
42,A,B,0.37754068,1
43,B,A,0.65135491,0
44,A,A,0.53120941,1
45,B,B,0.08035747,0
46,B,A,0.80806720,0
47,B,B,0.10669060,0
48,A,B,0.48438010,1
49,B,A,0.80806720,0
