id,label_str,pred_str,p_A,label_num
0,B,B,0.24508502,0
1,B,A,0.50000000,0
2,A,B,0.42250463,1
3,B,A,0.51561993,0
4,B,B,0.36296922,0
5,A,B,0.30735803,1
6,B,B,0.43782350,0
7,B,B,0.33458945,0
8,B,B,0.39233685,0
9,A,B,0.39233685,1
10,B,B,0.36296922,0
11,B,A,0.50000000,0
12,A,B,0.40733343,1
13,A,B,0.45326188,1
14,B,B,0.30735803,0
15,A,B,0.32082132,1
16,B,B,0.40733343,0
17,B,B,0.39233685,0
18,B,B,0.39233685,0
19,B,B,0.45326188,0
20,B,B,0.48438010,0
21,B,A,0.51561993,0
22,A,A,0.54673815,1
23,B,A,0.53120941,0
24,B,B,0.32082132,0
25,B,B,0.42250463,0
26,A,B,0.36296922,1
27,A,A,0.54673815,1
28,B,B,0.40733343,0
29,A,A,0.51561993,1
30,A,A,0.54673815,1
31,A,B,0.33458945,1
32,B,A,0.54673815,0
33,B,A,0.51561993,0
34,B,B,0.40733343,0
35,A,B,0.39233685,1
36,A,B,0.43782350,1
37,A,B,0.39233685,1
38,B,B,0.29421496,0
39,A,B,0.42250463,1
