id,label_str,pred_str,p_A,label_num
0,B,B,0.43782350,0
1,B,B,0.37754068,0
2,A,A,0.53120941,1
3,A,A,0.63703084,1
4,B,A,0.69264197,0
5,B,A,0.51561993,0
6,A,B,0.40733343,1
7,B,B,0.45326188,0
8,A,B,0.45326188,1
9,A,B,0.45326188,1
10,A,B,0.42250463,1
11,A,A,0.60766321,1
12,A,B,0.42250463,1
13,B,A,0.66541058,0
14,A,B,0.40733343,1
15,A,B,0.36296922,1
16,B,A,0.57749540,0
17,A,A,0.62245935,1
18,A,A,0.59266663,1
19,A,A,0.57749540,1
20,B,B,0.45326188,0
21,A,A,0.63703084,1
22,B,A,0.67917871,0
23,A,A,0.63703084,1
24,A,A,0.53120941,1
25,B,A,0.67917871,0
26,B,B,0.45326188,0
27,A,A,0.63703084,1
28,B,B,0.46879065,0
29,A,B,0.43782350,1
30,A,A,0.53120941,1
31,B,B,0.46879065,0
32,B,A,0.60766321,0
33,B,A,0.57749540,0
34,A,A,0.50000000,1
35,B,A,0.65135491,0
36,B,A,0.51561993,0
37,B,B,0.46879065,0
38,A,A,0.59266663,1
39,B,A,0.66541058,0
