id,label_str,pred_str,p_A,label_num
0,A,B,0.40733343,1
1,B,B,0.32082132,0
2,A,B,0.46879065,1
3,B,B,0.42250463,0
4,A,B,0.28140560,1
5,B,B,0.18242551,0
6,B,A,0.59266663,0
7,A,A,0.54673815,1
8,A,A,0.60766321,1
9,A,A,0.51561993,1
10,B,B,0.40733343,0
11,B,B,0.37754068,0
12,A,B,0.46879065,1
13,A,A,0.62245935,1
14,A,A,0.60766321,1
15,A,A,0.53120941,1
16,A,B,0.43782350,1
17,A,A,0.56217653,1
18,A,B,0.46879065,1
19,A,A,0.50000000,1
20,B,A,0.54673815,0
21,B,A,0.71859437,0
22,B,A,0.50000000,0
23,A,A,0.50000000,1
24,A,B,0.42250463,1
25,A,B,0.36296922,1
26,B,B,0.21206881,0
27,A,B,0.30735803,1
28,A,A,0.50000000,1
29,A,B,0.45326188,1
30,B,B,0.37754068,0
31,B,B,0.34864515,0
32,B,B,0.33458945,0
33,A,B,0.45326188,1
34,A,B,0.42250463,1
35,A,B,0.48438010,1
36,A,B,0.34864515,1
37,B,B,0.37754068,0
38,A,A,0.54673815,1
39,A,B,0.48438010,1
