id,label_str,pred_str,p_A,label_num
0,A,A,0.65135491,1
1,B,A,0.51561993,0
2,B,A,0.63703084,0
3,B,B,0.45326188,0
4,B,A,0.57749540,0
5,A,B,0.20181322,1
6,A,B,0.17328820,1
7,B,B,0.46879065,0
8,A,A,0.51561993,1
9,B,B,0.29421496,0
10,B,A,0.50000000,0
11,B,A,0.56217653,0
12,B,A,0.54673815,0
13,B,A,0.66541058,0
14,B,B,0.28140560,0
15,A,A,0.60766321,1
16,A,B,0.33458945,1
17,B,A,0.53120941,0
18,B,A,0.53120941,0
19,B,B,0.37754068,0
20,A,A,0.54673815,1
21,A,B,0.42250463,1
22,A,B,0.34864515,1
23,A,B,0.37754068,1
24,A,B,0.32082132,1
25,B,A,0.51561993,0
26,A,B,0.45326188,1
27,B,B,0.34864515,0
28,A,B,0.40733343,1
29,B,A,0.63703084,0
30,B,B,0.36296922,0
31,B,B,0.39233685,0
32,B,B,0.39233685,0
33,B,B,0.37754068,0
34,A,B,0.36296922,1
35,B,A,0.65135491,0
36,A,B,0.32082132,1
37,B,B,0.40733343,0
38,B,B,0.25683200,0
39,B,B,0.45326188,0
40,B,A,0.59266663,0
41,A,B,0.48438010,1
42,A,A,0.66541058,1
43,B,B,0.33458945,0
44,B,B,0.42250463,0
45,B,B,0.48438010,0
46,A,A,0.54673815,1
47,A,A,0.65135491,1
48,B,A,0.51561993,0
49,A,B,0.48438010,1
