id,label_str,pred_str,p_A,label_num
0,A,A,0.99592990,1
1,A,A,0.99908900,1
2,B,B,0.01032815,0
3,A,B,0.03963884,1
4,A,A,0.99883050,1
5,A,B,0.26894143,1
6,B,A,0.71859437,0
7,B,A,0.85966372,0
8,A,B,0.00857748,1
9,A,A,0.99818975,1
10,A,B,0.05033063,1
11,B,B,0.00192673,0
12,B,B,0.34864515,0
13,B,B,0.39233685,0
14,A,B,0.00712143,1
15,A,A,0.60766321,1
16,A,B,0.34864515,1
17,B,B,0.00298103,0
18,A,A,0.88720459,1
19,B,B,0.00555493,0
20,A,B,0.28140560,1
21,B,B,0.23370634,0
22,B,B,0.00712143,0
23,B,B,0.00806199,0
24,A,A,0.99959558,1
25,B,A,0.71859437,0
26,B,A,0.80806720,0
27,A,B,0.01322282,1
28,B,B,0.00712143,0
29,B,B,0.39233685,0
30,A,A,0.99752742,1
31,B,B,0.00407014,0
32,B,B,0.04742587,0
33,A,B,0.28140560,1
34,B,B,0.00033535,0
35,B,B,0.45326188,0
36,B,A,0.60766321,0
37,A,A,0.99914408,1
38,A,B,0.24508502,1
39,B,B,0.00045831,0
40,A,B,0.42250463,1
41,B,B,0.25683200,0
42,B,B,0.00080409,0
43,A,A,0.98087597,1
44,B,B,0.00198777,0
45,B,B,0.10669060,0
46,A,A,0.99701905,1
47,A,A,0.93245327,1
48,B,B,0.01168726,0
49,A,B,0.45326188,1
