id,label_str,pred_str,p_A,label_num
0,A,A,0.53120941,1
1,A,A,0.99982053,1
2,B,B,0.00181021,0
3,A,A,0.99994171,1
4,A,B,0.43782350,1
5,B,B,0.00757724,0
6,B,B,0.14033625,0
7,B,B,0.00048786,0
8,A,B,0.04208773,1
9,B,B,0.32082132,0
10,A,A,0.99640638,1
11,B,B,0.00024537,0
12,A,B,0.06008665,1
13,A,A,0.70578504,1
14,A,A,0.67917871,1
15,A,B,0.37754068,1
16,B,B,0.05340333,0
17,B,A,0.86703575,0
18,B,A,0.63703084,0
19,B,A,0.95791227,0
20,B,B,0.36296922,0
21,B,B,0.00026119,0
22,B,B,0.07585818,0
23,A,A,0.99662340,1
24,B,B,0.01798621,0
25,A,A,0.79818678,1
26,B,B,0.05665243,0
27,A,B,0.23370634,1
28,A,B,0.36296922,1
29,B,B,0.00040448,0
30,A,B,0.13296424,1
31,B,A,0.59266663,0
32,A,A,0.99701905,1
33,A,A,0.99701905,1
34,A,A,0.63703084,1
35,B,A,0.93991333,0
36,B,B,0.37754068,0
37,B,B,0.46879065,0
38,A,A,0.59266663,1
39,B,B,0.00048786,0
40,B,B,0.26894143,0
41,B,B,0.03114383,0
42,A,A,0.97838473,1
43,A,B,0.40733343,1
44,B,A,0.97241479,0
45,A,A,0.78793120,1
46,B,B,0.24508502,0
47,A,B,0.20181322,1
48,B,A,0.95257413,0
49,B,B,0.00382448,0
