id,label_str,pred_str,p_A,label_num
0,B,A,0.98831278,0
1,B,B,0.43782350,0
2,A,B,0.00806199,1
3,A,A,0.98504293,1
4,B,B,0.09009299,0
5,B,B,0.14033625,0
6,A,B,0.08509904,1
7,B,B,0.01495709,0
8,B,A,0.75491500,0
9,A,B,0.30735803,1
10,A,A,0.65135491,1
11,B,B,0.12592277,0
12,A,B,0.14804719,1
13,A,B,0.12592277,1
14,A,A,0.93991333,1
15,B,B,0.00001342,0
16,A,A,0.57749540,1
17,B,B,0.05340333,0
18,B,A,0.77729988,0
19,A,A,0.65135491,1
20,A,B,0.46879065,1
21,B,A,0.82671177,0
22,A,B,0.03114383,1
23,B,B,0.00066670,0
24,B,A,0.93245327,0
25,B,B,0.00407014,0
26,B,A,0.94659668,0
27,B,A,0.97966766,0
28,B,B,0.17328820,0
29,B,B,0.43782350,0
30,A,B,0.00628990,1
31,A,A,0.56217653,1
32,B,A,0.71859437,0
33,B,B,0.26894143,0
34,A,A,0.54673815,1
35,A,B,0.00712143,1
36,B,B,0.01912404,0
37,B,B,0.10087861,0
38,A,B,0.00062633,1
39,A,A,0.96377999,1
