id,label_str,pred_str,p_A,label_num
0,A,B,0.25683200,1
1,B,B,0.00407014,0
2,B,B,0.02297737,0
3,B,B,0.01912404,0
4,A,A,0.88079703,1
5,B,B,0.07585818,0
6,A,B,0.00669285,1
7,A,B,0.01590639,1
8,B,B,0.21206881,0
9,A,A,0.96036118,1
10,A,B,0.09534946,1
11,B,B,0.24508502,0
12,A,B,0.40733343,1
13,B,A,0.96036118,0
14,B,B,0.00433150,0
15,A,A,0.66541058,1
16,A,B,0.00002283,1
17,B,B,0.00154876,0
18,B,B,0.00490541,0
19,B,B,0.00460957,0
20,B,B,0.00103223,0
21,A,B,0.06754670,1
22,B,B,0.03114383,0
23,A,B,0.14804719,1
24,B,B,0.22270015,0
25,B,A,0.98967183,0
26,A,A,0.99539042,1
27,A,B,0.06754670,1
28,A,A,0.98087597,1
29,A,B,0.04742587,1
30,B,A,0.51561993,0
31,A,A,0.99982053,1
32,A,B,0.25683200,1
33,A,A,0.77729988,1
34,A,B,0.15610491,1
35,B,B,0.20181322,0
36,B,B,0.00857748,0
37,B,B,0.02161533,0
38,A,B,0.07159120,1
39,B,B,0.00912564,0
