id,label_str,pred_str,p_A,label_num
0,B,B,0.09534946,0
1,B,B,0.39233685,0
2,B,B,0.14033625,0
3,A,B,0.09534946,1
4,A,A,0.57749540,1
5,B,B,0.00031504,0
6,A,A,0.99193794,1
7,B,B,0.07159120,0
8,A,A,0.67917871,1
9,A,A,0.88079703,1
10,A,B,0.01168726,1
11,A,B,0.05340333,1
12,A,B,0.01495709,1
13,A,A,0.91490096,1
14,B,A,0.92414182,0
15,A,B,0.11920292,1
16,B,B,0.26894143,0
17,A,A,0.86703575,1
18,A,A,0.67917871,1
19,A,A,0.97241479,1
20,A,B,0.04742587,1
21,B,A,0.67917871,0
22,A,B,0.16451645,1
23,A,B,0.39233685,1
24,A,A,0.81757444,1
25,A,B,0.00008481,1
26,A,A,0.56217653,1
27,B,B,0.30735803,0
28,B,B,0.00857748,0
29,A,B,0.09534946,1
30,A,A,0.97702265,1
31,A,B,0.06371500,1
32,A,B,0.06371500,1
33,B,B,0.00460957,0
34,B,A,0.97702265,0
35,A,B,0.04468087,1
36,A,A,0.89330941,1
37,A,B,0.39233685,1
38,B,B,0.00669285,0
39,A,B,0.01098694,1
