id,label_str,pred_str,p_A,label_num
0,B,B,0.25683200,0
1,A,B,0.40733343,1
2,B,B,0.34864515,0
3,B,B,0.17328820,0
4,A,A,0.69264197,1
5,B,B,0.39233685,0
6,A,A,0.67917871,1
7,A,B,0.28140560,1
8,A,B,0.42250463,1
9,A,A,0.60766321,1
10,B,B,0.43782350,0
11,A,B,0.34864515,1
12,B,A,0.56217653,0
13,A,A,0.93991333,1
14,A,A,0.56217653,1
15,B,B,0.29421496,0
16,A,A,0.74316794,1
17,A,A,0.94334757,1
18,A,B,0.42250463,1
19,B,B,0.43782350,0
20,A,A,0.71859437,1
21,A,A,0.84389514,1
22,B,B,0.37754068,0
23,A,B,0.09009299,1
24,B,A,0.84389514,0
25,A,A,0.73105854,1
26,B,B,0.29421496,0
27,B,A,0.54673815,0
28,B,B,0.32082132,0
29,A,A,0.71859437,1
30,B,B,0.19193280,0
31,A,A,0.59266663,1
32,A,B,0.30735803,1
33,B,B,0.23370634,0
34,A,A,0.94659668,1
35,A,A,0.69264197,1
36,A,A,0.82671177,1
37,B,A,0.70578504,0
38,A,A,0.90990698,1
39,A,A,0.60766321,1
40,B,B,0.46879065,0
41,A,B,0.33458945,1
42,B,A,0.56217653,0
43,B,A,0.65135491,0
44,B,B,0.19193280,0
45,B,B,0.26894143,0
46,A,A,0.84389514,1
47,A,A,0.56217653,1
48,A,A,0.57749540,1
49,B,B,0.22270015,0
