id,label_str,pred_str,p_A,label_num
0,B,A,0.63703084,0
1,A,A,0.82671177,1
2,A,A,0.79818678,1
3,A,A,0.60766321,1
4,A,B,0.26894143,1
5,A,A,0.80806720,1
6,A,A,0.80806720,1
7,A,B,0.30735803,1
8,B,A,0.85966372,0
9,A,A,0.87407720,1
10,B,A,0.59266663,0
11,B,A,0.65135491,0
12,A,A,0.80806720,1
13,A,A,0.73105854,1
14,B,A,0.74316794,0
15,A,A,0.65135491,1
16,B,A,0.56217653,0
17,A,A,0.65135491,1
18,A,A,0.75491500,1
19,B,A,0.79818678,0
20,A,A,0.77729988,1
21,B,B,0.45326188,0
22,B,A,0.65135491,0
23,A,A,0.57749540,1
24,B,B,0.28140560,0
25,A,A,0.53120941,1
26,B,A,0.70578504,0
27,A,B,0.37754068,1
28,A,A,0.63703084,1
29,A,A,0.77729988,1
30,B,A,0.65135491,0
31,B,B,0.42250463,0
32,B,B,0.26894143,0
33,B,A,0.74316794,0
34,A,A,0.73105854,1
35,A,A,0.63703084,1
36,A,B,0.45326188,1
37,A,A,0.51561993,1
38,A,A,0.75491500,1
39,A,A,0.81757444,1
