id,label_str,pred_str,p_A,label_num
0,B,B,0.00009315,0
1,B,B,0.00136703,0
2,A,A,0.94966936,1
3,B,B,0.00669285,0
4,B,B,0.02096424,0
5,A,A,0.99964297,1
6,B,B,0.01912404,0
7,A,A,0.97241479,1
8,A,A,0.99858958,1
9,A,B,0.10669060,1
10,B,B,0.00192673,0
11,B,B,0.23370634,0
12,B,B,0.00002079,0
13,B,B,0.33458945,0
14,A,B,0.16451645,1
15,A,A,0.98901308,1
16,B,B,0.00522013,0
17,A,A,0.99736834,1
18,B,B,0.00002669,0
19,B,B,0.00002283,0
20,B,B,0.04742587,0
21,B,B,0.00669285,0
22,A,A,0.60766321,1
23,A,A,0.86703575,1
24,B,B,0.25683200,0
25,B,B,0.26894143,0
26,A,A,0.99875510,1
27,A,A,0.54673815,1
28,B,B,0.01406363,0
29,B,B,0.00232316,0
30,B,B,0.00017401,0
31,A,A,0.66541058,1
32,B,A,0.94334757,0
33,A,B,0.20181322,1
34,B,B,0.33458945,0
35,B,B,0.04084572,0
36,B,B,0.02161533,0
37,B,B,0.00043056,0
38,A,A,0.99087441,1
39,B,B,0.00124484,0
40,B,B,0.00857748,0
41,B,B,0.39233685,0
42,B,A,0.69264197,0
43,A,B,0.18242551,1
44,B,B,0.00091105,0
45,A,A,0.99818975,1
46,B,A,0.98201376,0
47,A,A,0.85195285,1
48,B,B,0.14804719,0
49,A,A,0.97241479,1
