id,label_str,pred_str,p_A,label_num
0,A,A,0.83548355,1
1,A,A,0.77729988,1
2,A,B,0.00912564,1
3,B,B,0.45326188,0
4,A,B,0.22270015,1
5,B,A,0.88720459,0
6,B,B,0.00043056,0
7,A,B,0.09534946,1
8,A,B,0.00407014,1
9,A,B,0.01590639,1
10,B,B,0.01590639,0
11,B,B,0.00628990,0
12,B,B,0.32082132,0
13,B,B,0.00555493,0
14,B,A,0.77729988,0
15,A,A,0.96377999,1
16,A,B,0.00109873,1
17,B,B,0.00382448,0
18,B,B,0.30735803,0
19,B,A,0.86703575,0
20,B,A,0.99919587,0
21,A,B,0.07159120,1
22,A,A,0.60766321,1
23,B,B,0.13296424,0
24,A,B,0.01590639,1
25,A,A,0.76629364,1
26,A,B,0.01032815,1
27,B,A,0.93245327,0
28,B,A,0.98201376,0
29,B,A,0.98901308,0
30,B,B,0.11920292,0
31,B,B,0.30735803,0
32,A,A,0.99539042,1
33,A,A,0.79818678,1
34,A,B,0.15610491,1
35,A,A,0.98756832,1
36,A,B,0.00192673,1
37,A,B,0.03732688,1
38,A,B,0.00002283,1
39,B,B,0.00298103,0
