id,label_str,pred_str,p_A,label_num
0,A,A,0.99617553,1
1,A,A,0.99818975,1
2,B,A,0.98201376,0
3,A,A,0.65135491,1
4,A,B,0.01098694,1
5,A,B,0.18242551,1
6,B,B,0.26894143,0
7,B,A,0.87407720,0
8,B,B,0.03732688,0
9,A,B,0.02595736,1
10,A,B,0.00109873,1
11,A,B,0.07585818,1
12,A,B,0.01406363,1
13,A,B,0.00263167,1
14,B,B,0.04208773,0
15,B,A,0.67917871,0
16,A,B,0.34864515,1
17,B,A,0.89912134,0
18,A,B,0.00857748,1
19,B,A,0.95396608,0
20,B,A,0.99801219,0
21,B,B,0.00857748,0
22,A,A,0.92414182,1
23,A,B,0.14033625,1
24,A,B,0.33458945,1
25,A,A,0.99553156,1
26,B,A,0.75491500,0
27,A,A,0.90990698,1
28,B,A,0.99193794,0
29,A,B,0.28140560,1
30,A,A,0.84389514,1
31,B,A,0.59266663,0
32,B,A,0.88720459,0
33,B,B,0.29421496,0
34,A,B,0.48438010,1
35,B,B,0.00407014,0
36,B,B,0.00359360,0
37,B,B,0.42250463,0
38,B,A,0.99566853,0
39,A,A,0.97838473,1
