id,label_str,pred_str,p_A,label_num
0,B,B,0.05834584,0
1,B,B,0.02758528,0
2,A,A,0.90465051,1
3,A,B,0.36296922,1
4,B,B,0.04742587,0
5,B,A,0.75491500,0
6,A,B,0.06754670,1
7,B,B,0.00218272,0
8,A,B,0.08035747,1
9,A,B,0.09009299,1
10,A,B,0.29421496,1
11,A,B,0.40733343,1
12,A,B,0.06371500,1
13,B,B,0.26894143,0
14,A,B,0.06371500,1
15,A,B,0.00407014,1
16,B,A,0.81757444,0
17,A,A,0.95531917,1
18,A,A,0.69264197,1
19,A,A,0.95791227,1
20,B,B,0.14033625,0
21,A,B,0.43782350,1
22,B,A,0.83548355,0
23,A,A,0.95257413,1
24,A,B,0.10669060,1
25,B,A,0.98201376,0
26,B,B,0.00317268,0
27,A,A,0.79818678,1
28,B,B,0.34864515,0
29,A,B,0.01168726,1
30,A,B,0.30735803,1
31,B,B,0.04742587,0
32,B,B,0.15610491,0
33,B,A,0.78793120,0
34,A,A,0.65135491,1
35,B,B,0.23370634,0
36,B,A,0.51561993,0
37,B,B,0.17328820,0
38,A,B,0.25683200,1
39,B,B,0.45326188,0
