id,label_str,pred_str,p_A,label_num
0,A,B,0.14804719,1
1,A,A,0.90465051,1
2,A,A,0.78793120,1
3,A,A,0.92414182,1
4,A,B,0.18242551,1
5,B,A,0.73105854,0
6,A,B,0.37754068,1
7,A,B,0.14804719,1
8,A,B,0.25683200,1
9,A,A,0.66541058,1
10,A,B,0.00970848,1
11,A,B,0.09009299,1
12,B,B,0.33458945,0
13,A,A,0.98087597,1
14,B,B,0.00382448,0
15,B,A,0.71859437,0
16,A,B,0.00591107,1
17,A,A,0.62245935,1
18,A,A,0.65135491,1
19,A,B,0.05033063,1
20,B,B,0.01912404,0
21,B,B,0.12592277,0
22,A,B,0.17328820,1
23,B,A,0.88079703,0
24,B,A,0.70578504,0
25,A,A,0.96485513,1
26,B,B,0.45326188,0
27,B,B,0.20181322,0
28,A,A,0.71859437,1
29,B,B,0.26894143,0
30,A,B,0.42250463,1
31,A,B,0.45326188,1
32,A,B,0.07585818,1
33,A,B,0.19193280,1
34,A,A,0.53120941,1
35,A,A,0.95257413,1
36,A,B,0.28140560,1
37,B,B,0.28140560,0
38,B,A,0.54673815,0
39,A,B,0.08509904,1
