id,label_str,pred_str,p_A,label_num
0,B,A,0.83548355,0
1,B,A,0.54673815,0
2,B,B,0.08509904,0
3,A,B,0.05340333,1
4,B,B,0.14033625,0
5,A,B,0.00012339,1
6,A,B,0.03963884,1
7,A,A,0.98308510,1
8,B,A,0.53120941,0
9,A,B,0.11279540,1
10,A,B,0.40733343,1
11,A,A,0.54673815,1
12,B,B,0.00170072,0
13,B,A,0.66541058,0
14,A,B,0.33458945,1
15,B,B,0.00132502,0
16,B,B,0.39233685,0
17,A,B,0.34864515,1
18,A,B,0.14804719,1
19,A,A,0.54673815,1
20,A,A,0.97557688,1
21,B,A,0.88079703,0
22,A,B,0.20181322,1
23,A,A,0.50000000,1
24,A,B,0.26894143,1
25,B,B,0.23370634,0
26,A,A,0.93245327,1
27,A,A,0.95257413,1
28,B,A,0.95114219,0
29,A,B,0.03114383,1
30,B,B,0.02161533,0
31,B,B,0.12592277,0
32,A,A,0.59266663,1
33,B,A,0.98201376,0
34,B,B,0.02931223,0
35,A,B,0.37754068,1
36,A,B,0.12592277,1
37,B,B,0.26894143,0
38,B,A,0.99682730,0
39,B,B,0.22270015,0
