id,label_str,pred_str,p_A,label_num
0,A,B,0.02161533,1
1,A,B,0.00669285,1
2,A,A,0.92414182,1
3,A,B,0.22270015,1
4,B,B,0.01495709,0
5,A,A,0.99662340,1
6,B,B,0.11920292,0
7,A,B,0.00080409,1
8,A,B,0.10669060,1
9,B,A,0.97702265,0
10,B,B,0.02297737,0
11,A,B,0.00205074,1
12,B,B,0.12592277,0
13,A,B,0.26894143,1
14,A,A,0.77729988,1
15,A,B,0.04742587,1
16,A,B,0.29421496,1
17,A,B,0.48438010,1
18,A,A,0.93245327,1
19,A,B,0.00857748,1
20,B,A,0.82671177,0
21,A,A,0.95257413,1
22,A,B,0.32082132,1
23,A,B,0.00712143,1
24,A,B,0.16451645,1
25,A,A,0.99477994,1
26,B,B,0.01798621,0
27,B,B,0.03963884,0
28,A,A,0.93991333,1
29,B,A,0.94499469,0
30,B,A,0.50000000,0
31,B,B,0.28140560,0
32,B,B,0.18242551,0
33,A,A,0.59266663,1
34,A,B,0.02758528,1
35,A,B,0.00460957,1
36,B,B,0.05665243,0
37,B,A,0.90990698,0
38,A,A,0.76629364,1
39,B,B,0.09534946,0
