id,label_str,pred_str,p_A,label_num
0,A,A,0.50000000,1
1,A,A,0.60766321,1
2,B,B,0.07159120,0
3,B,A,0.63703084,0
4,B,B,0.39233685,0
5,B,B,0.06008665,0
6,A,B,0.04468087,1
7,B,B,0.10087861,0
8,B,A,0.85966372,0
9,B,B,0.00490541,0
10,B,B,0.46879065,0
11,B,B,0.33458945,0
12,A,B,0.07585818,1
13,B,A,0.99908900,0
14,B,B,0.10087861,0
15,A,B,0.10669060,1
16,B,B,0.22270015,0
17,A,B,0.16451645,1
18,B,B,0.05340333,0
19,A,A,0.73105854,1
20,A,A,0.88079703,1
21,A,A,0.90990698,1
22,B,B,0.00055278,0
23,B,A,0.91964257,0
24,B,B,0.00037998,0
25,A,B,0.10087861,1
26,A,B,0.12592277,1
27,B,A,0.51561993,0
28,B,B,0.00051930,0
29,A,A,0.91964257,1
30,B,B,0.33458945,0
31,B,B,0.18242551,0
32,A,A,0.90990698,1
33,A,A,0.87407720,1
34,A,B,0.06371500,1
35,A,B,0.03514485,1
36,A,A,0.65135491,1
37,A,B,0.24508502,1
38,B,A,0.65135491,0
39,B,A,0.56217653,0
