id,label_str,pred_str,p_A,label_num
0,A,B,0.42250463,1
1,B,B,0.06754670,0
2,B,A,0.50000000,0
3,B,B,0.04742587,0
4,A,A,0.90465051,1
5,B,B,0.03732688,0
6,A,B,0.34864515,1
7,B,A,0.75491500,0
8,A,A,0.57749540,1
9,A,A,0.99539042,1
10,B,A,0.57749540,0
11,A,B,0.42250463,1
12,A,B,0.17328820,1
13,B,A,0.74316794,0
14,A,A,0.93991333,1
15,B,B,0.00669285,0
16,B,B,0.03308598,0
17,A,A,0.99330717,1
18,B,A,0.51561993,0
19,A,B,0.42250463,1
20,A,A,0.51561993,1
21,B,B,0.09009299,0
22,A,A,0.95531917,1
23,B,B,0.02161533,0
24,B,B,0.04468087,0
25,B,B,0.14033625,0
26,A,B,0.46879065,1
27,B,B,0.06371500,0
28,B,A,0.94966936,0
29,B,B,0.00522013,0
30,A,B,0.43782350,1
31,B,A,0.69264197,0
32,B,A,0.91490096,0
33,B,B,0.14804719,0
34,B,B,0.09534946,0
35,B,B,0.20181322,0
36,B,B,0.14033625,0
37,A,A,0.65135491,1
38,B,B,0.22270015,0
39,A,B,0.28140560,1
