id,label_str,pred_str,p_A,label_num
0,B,B,0.07159120,0
1,A,B,0.06754670,1
2,B,B,0.02442309,0
3,A,B,0.00806199,1
4,A,B,0.33458945,1
5,B,B,0.06008665,0
6,B,B,0.00218272,0
7,A,A,0.76629364,1
8,B,B,0.14033625,0
9,A,B,0.32082132,1
10,A,B,0.48438010,1
11,A,A,0.89330941,1
12,A,A,0.90990698,1
13,A,B,0.36296922,1
14,A,B,0.08035747,1
15,A,B,0.32082132,1
16,B,B,0.43782350,0
17,B,B,0.33458945,0
18,B,A,0.91490096,0
19,B,B,0.40733343,0
20,A,A,0.70578504,1
21,B,B,0.02297737,0
22,B,B,0.22270015,0
23,A,A,0.51561993,1
24,A,B,0.16451645,1
25,B,A,0.99193794,0
26,B,B,0.28140560,0
27,A,A,0.99914408,1
28,B,B,0.01495709,0
29,A,A,0.79818678,1
30,A,B,0.13296424,1
31,B,B,0.06371500,0
32,A,A,0.59266663,1
33,B,A,0.96036118,0
34,B,B,0.29421496,0
35,A,B,0.40733343,1
36,B,A,0.53120941,0
37,B,B,0.01243165,0
38,A,A,0.92840880,1
39,A,B,0.29421496,1
