id,label_str,pred_str,p_A,label_num
0,A,A,0.80806720,1
1,A,A,0.84389514,1
2,B,A,0.80806720,0
3,A,A,0.87407720,1
4,A,A,0.88079703,1
5,B,A,0.95531917,0
6,B,A,0.77729988,0
7,B,A,0.83548355,0
8,A,A,0.73105854,1
9,B,A,0.85195285,0
10,A,A,0.74316794,1
11,B,A,0.71859437,0
12,A,A,0.75491500,1
13,A,A,0.81757444,1
14,A,A,0.67917871,1
15,A,A,0.89912134,1
16,B,A,0.79818678,0
17,B,A,0.82671177,0
18,B,A,0.85966372,0
19,B,A,0.85966372,0
20,B,A,0.85195285,0
21,B,A,0.90990698,0
22,B,A,0.93991333,0
23,A,A,0.73105854,1
24,B,A,0.83548355,0
25,A,A,0.70578504,1
26,B,A,0.80806720,0
27,A,A,0.91490096,1
28,A,A,0.80806720,1
29,B,A,0.70578504,0
30,A,A,0.83548355,1
31,B,A,0.85195285,0
32,A,A,0.76629364,1
33,A,A,0.88079703,1
34,A,A,0.93991333,1
35,B,A,0.88079703,0
36,B,A,0.89912134,0
37,B,A,0.71859437,0
38,A,A,0.95257413,1
39,B,A,0.71859437,0
40,B,A,0.77729988,0
41,B,A,0.88720459,0
42,A,A,0.85195285,1
43,A,A,0.77729988,1
44,B,A,0.85195285,0
45,A,A,0.74316794,1
46,B,A,0.73105854,0
47,A,A,0.88079703,1
48,B,A,0.82671177,0
49,B,A,0.81757444,0
