id,label_str,pred_str,p_A,label_num
0,B,B,0.46879065,0
1,B,A,0.50000000,0
2,A,A,0.51561993,1
3,A,A,0.71859437,1
4,B,A,0.74316794,0
5,B,A,0.56217653,0
6,A,A,0.60766321,1
7,B,B,0.36296922,0
8,A,A,0.53120941,1
9,A,B,0.45326188,1
10,A,A,0.53120941,1
11,A,A,0.70578504,1
12,A,A,0.60766321,1
13,B,A,0.67917871,0
14,A,A,0.51561993,1
15,A,B,0.40733343,1
16,B,A,0.67917871,0
17,A,A,0.57749540,1
18,A,A,0.66541058,1
19,A,A,0.60766321,1
20,B,B,0.39233685,0
21,A,A,0.67917871,1
22,B,A,0.77729988,0
23,A,A,0.77729988,1
24,A,A,0.63703084,1
25,B,A,0.71859437,0
26,B,B,0.48438010,0
27,A,A,0.66541058,1
28,B,A,0.53120941,0
29,A,A,0.53120941,1
30,A,A,0.65135491,1
31,B,A,0.51561993,0
32,B,A,0.60766321,0
33,B,A,0.59266663,0
34,A,A,0.57749540,1
35,B,A,0.63703084,0
36,B,A,0.65135491,0
37,B,B,0.46879065,0
38,A,A,0.60766321,1
39,B,A,0.67917871,0
