id,label_str,pred_str,p_A,label_num
0,A,A,0.54673815,1
1,A,B,0.40733343,1
2,B,B,0.33458945,0
3,B,A,0.80806720,0
4,A,B,0.21206881,1
5,B,A,0.71859437,0
6,B,B,0.30735803,0
7,B,B,0.42250463,0
8,B,B,0.34864515,0
9,A,A,0.59266663,1
10,B,A,0.66541058,0
11,B,A,0.83548355,0
12,A,A,0.56217653,1
13,B,A,0.73105854,0
14,B,A,0.56217653,0
15,B,B,0.48438010,0
16,B,A,0.60766321,0
17,B,A,0.66541058,0
18,A,B,0.46879065,1
19,B,B,0.21206881,0
20,B,A,0.54673815,0
21,B,B,0.45326188,0
22,A,A,0.81757444,1
23,A,A,0.54673815,1
24,A,B,0.46879065,1
25,A,B,0.22270015,1
26,B,A,0.88720459,0
27,B,A,0.65135491,0
28,A,B,0.24508502,1
29,A,A,0.56217653,1
30,A,B,0.40733343,1
31,B,A,0.96691406,0
32,B,A,0.74316794,0
33,B,B,0.33458945,0
34,A,A,0.50000000,1
35,B,A,0.70578504,0
36,B,A,0.82671177,0
37,B,A,0.82671177,0
38,B,A,0.56217653,0
39,A,A,0.54673815,1
40,A,A,0.54673815,1
41,A,B,0.36296922,1
42,B,B,0.48438010,0
43,B,A,0.54673815,0
44,A,A,0.53120941,1
45,A,B,0.28140560,1
46,B,B,0.34864515,0
47,A,B,0.15610491,1
48,B,A,0.90465051,0
49,A,A,0.56217653,1
