id,label_str,pred_str,p_A,label_num
0,A,A,0.65135491,1
1,A,A,0.63703084,1
2,A,A,0.77729988,1
3,B,B,0.34864515,0
4,B,B,0.28140560,0
5,B,A,0.67917871,0
6,A,A,0.73105854,1
7,B,B,0.39233685,0
8,A,B,0.30735803,1
9,B,A,0.70578504,0
10,B,A,0.57749540,0
11,B,B,0.20181322,0
12,A,B,0.34864515,1
13,A,A,0.60766321,1
14,B,A,0.82671177,0
15,B,B,0.39233685,0
16,B,B,0.40733343,0
17,A,A,0.56217653,1
18,A,A,0.67917871,1
19,B,B,0.33458945,0
20,B,A,0.71859437,0
21,A,A,0.69264197,1
22,B,A,0.80806720,0
23,B,A,0.60766321,0
24,A,A,0.63703084,1
25,A,A,0.84389514,1
26,A,A,0.77729988,1
27,B,B,0.28140560,0
28,A,A,0.54673815,1
29,B,A,0.62245935,0
30,B,A,0.90990698,0
31,A,A,0.92414182,1
32,B,A,0.53120941,0
33,A,A,0.87407720,1
34,B,A,0.75491500,0
35,B,B,0.42250463,0
36,A,A,0.69264197,1
37,B,B,0.36296922,0
38,B,B,0.11279540,0
39,A,B,0.20181322,1
40,A,B,0.39233685,1
41,A,B,0.23370634,1
42,A,A,0.54673815,1
43,A,B,0.33458945,1
44,B,B,0.39233685,0
45,B,A,0.57749540,0
46,B,B,0.37754068,0
47,A,A,0.73105854,1
48,A,A,0.57749540,1
49,B,B,0.00970848,0
