id,label_str,pred_str,p_A,label_num
0,A,A,0.97838473,1
1,A,A,0.51561993,1
2,A,B,0.29421496,1
3,A,B,0.16451645,1
4,A,B,0.04468087,1
5,A,B,0.11920292,1
6,A,B,0.26894143,1
7,B,A,0.78793120,0
8,B,B,0.14804719,0
9,A,B,0.39233685,1
10,B,B,0.00159785,0
11,A,A,0.97241479,1
12,B,B,0.12592277,0
13,A,A,0.93628502,1
14,A,B,0.32082132,1
15,B,B,0.13296424,0
16,B,B,0.10669060,0
17,A,B,0.11920292,1
18,A,B,0.15610491,1
19,B,B,0.43782350,0
20,A,B,0.19193280,1
21,B,B,0.17328820,0
22,B,B,0.00912564,0
23,B,B,0.02161533,0
24,B,B,0.17328820,0
25,B,B,0.19193280,0
26,A,A,0.90465051,1
27,B,B,0.14804719,0
28,A,A,0.86703575,1
29,A,A,0.56217653,1
30,B,B,0.00337661,0
31,A,B,0.23370634,1
32,B,B,0.19193280,0
33,A,A,0.87407720,1
34,B,B,0.22270015,0
35,B,B,0.09534946,0
36,B,B,0.08035747,0
37,A,B,0.13296424,1
38,A,A,0.79818678,1
39,A,A,0.95257413,1
