id,label_str,pred_str,p_A,label_num
0,B,B,0.11920292,0
1,A,B,0.32082132,1
2,A,B,0.36296922,1
3,B,B,0.00317268,0
4,B,A,0.50000000,0
5,A,B,0.04468087,1
6,A,A,0.86703575,1
7,B,A,0.56217653,0
8,A,B,0.00857748,1
9,A,B,0.02161533,1
10,B,B,0.29421496,0
11,B,B,0.07159120,0
12,A,A,0.59266663,1
13,B,B,0.36296922,0
14,B,B,0.09009299,0
15,A,A,0.89912134,1
16,A,A,0.91964257,1
17,B,B,0.03114383,0
18,B,A,0.50000000,0
19,A,B,0.33458945,1
20,B,A,0.99509466,0
21,A,A,0.98409361,1
22,A,B,0.34864515,1
23,B,B,0.07159120,0
24,A,B,0.37754068,1
25,B,B,0.01098694,0
26,A,B,0.10669060,1
27,A,B,0.17328820,1
28,B,B,0.30735803,0
29,B,B,0.34864515,0
30,A,A,0.91490096,1
31,A,A,0.70578504,1
32,A,A,0.53120941,1
33,A,A,0.88720459,1
34,B,A,0.92840880,0
35,A,B,0.01168726,1
36,A,B,0.33458945,1
37,B,B,0.01168726,0
38,A,B,0.10087861,1
39,B,B,0.32082132,0
