id,label_str,pred_str,p_A,label_num
0,A,B,0.48438010,1
1,B,A,0.70578504,0
2,A,B,0.14033625,1
3,B,B,0.48438010,0
4,B,A,0.69264197,0
5,B,B,0.48438010,0
6,B,A,0.63703084,0
7,A,B,0.22270015,1
8,B,B,0.14804719,0
9,B,B,0.15610491,0
10,B,A,0.59266663,0
11,B,B,0.48438010,0
12,B,B,0.18242551,0
13,A,A,0.66541058,1
14,B,B,0.33458945,0
15,B,B,0.37754068,0
16,A,A,0.71859437,1
17,A,B,0.30735803,1
18,B,B,0.10669060,0
19,A,B,0.46879065,1
20,A,A,0.56217653,1
21,B,B,0.37754068,0
22,A,A,0.50000000,1
23,A,B,0.26894143,1
24,B,A,0.69264197,0
25,B,A,0.56217653,0
26,A,B,0.14033625,1
27,B,A,0.77729988,0
28,B,B,0.42250463,0
29,A,A,0.51561993,1
30,B,B,0.20181322,0
31,B,B,0.08509904,0
32,B,B,0.16451645,0
33,A,B,0.22270015,1
34,B,B,0.11279540,0
35,B,B,0.40733343,0
36,A,A,0.62245935,1
37,B,A,0.69264197,0
38,A,A,0.81757444,1
39,B,B,0.09534946,0
