id,label_str,pred_str,p_A,label_num
0,A,B,0.42250463,1
1,B,A,0.56217653,0
2,A,A,0.57749540,1
3,B,B,0.46879065,0
4,A,B,0.42250463,1
5,A,A,0.70578504,1
6,B,A,0.60766321,0
7,B,A,0.60766321,0
8,B,B,0.48438010,0
9,A,A,0.50000000,1
10,A,A,0.56217653,1
11,B,A,0.50000000,0
12,B,A,0.51561993,0
13,B,A,0.51561993,0
14,A,A,0.53120941,1
15,A,A,0.62245935,1
16,A,A,0.60766321,1
17,A,B,0.46879065,1
18,B,A,0.54673815,0
19,A,B,0.46879065,1
20,B,B,0.36296922,0
21,B,A,0.54673815,0
22,B,B,0.48438010,0
23,A,A,0.56217653,1
24,B,B,0.46879065,0
25,A,A,0.53120941,1
26,A,A,0.50000000,1
27,B,B,0.33458945,0
28,B,B,0.39233685,0
29,B,B,0.36296922,0
30,A,A,0.50000000,1
31,B,B,0.42250463,0
32,B,A,0.51561993,0
33,A,A,0.51561993,1
34,A,A,0.50000000,1
35,A,B,0.46879065,1
36,B,A,0.51561993,0
37,A,A,0.57749540,1
38,A,B,0.48438010,1
39,B,B,0.39233685,0
40,B,A,0.56217653,0
41,A,A,0.54673815,1
42,A,A,0.50000000,1
43,A,A,0.51561993,1
44,A,B,0.40733343,1
45,B,A,0.51561993,0
46,A,A,0.59266663,1
47,A,A,0.53120941,1
48,B,A,0.54673815,0
49,A,A,0.54673815,1
