id,label_str,pred_str,p_A,label_num
0,B,B,0.00970848,0
1,A,B,0.25683200,1
2,A,A,0.83548355,1
3,A,A,0.62245935,1
4,A,B,0.22270015,1
5,A,B,0.12592277,1
6,B,B,0.02442309,0
7,B,A,0.53120941,0
8,A,A,0.67917871,1
9,A,B,0.14804719,1
10,A,A,0.97966766,1
11,B,B,0.06371500,0
12,B,A,0.65135491,0
13,B,A,0.73105854,0
14,A,B,0.34864515,1
15,A,A,0.82671177,1
16,B,A,0.98087597,0
17,A,B,0.08509904,1
18,A,B,0.00150118,1
19,A,A,0.98201376,1
20,A,A,0.51561993,1
21,A,B,0.03963884,1
22,A,A,0.83548355,1
23,B,B,0.00062633,0
24,A,A,0.88079703,1
25,B,B,0.00555493,0
26,B,A,0.59266663,0
27,A,B,0.29421496,1
28,A,B,0.05665243,1
29,A,A,0.89330941,1
30,A,A,0.96036118,1
31,B,A,0.99919587,0
32,A,A,0.67917871,1
33,A,B,0.21206881,1
34,B,B,0.39233685,0
35,A,B,0.17328820,1
36,A,A,0.98831278,1
37,A,A,0.86703575,1
38,B,B,0.42250463,0
39,A,B,0.21206881,1
