id,label_str,pred_str,p_A,label_num
0,A,A,0.53120941,1
1,B,B,0.06371500,0
2,B,A,0.54673815,0
3,B,B,0.04742587,0
4,A,A,0.62245935,1
5,B,B,0.04468087,0
6,A,B,0.39233685,1
7,B,A,0.73105854,0
8,A,A,0.56217653,1
9,A,A,0.99242276,1
10,B,A,0.53120941,0
11,A,B,0.45326188,1
12,A,B,0.17328820,1
13,B,A,0.74316794,0
14,A,A,0.95791227,1
15,B,B,0.00628990,0
16,B,B,0.02595736,0
17,A,A,0.97068775,1
18,B,A,0.53120941,0
19,A,B,0.34864515,1
20,A,A,0.57749540,1
21,B,B,0.09009299,0
22,A,A,0.97557688,1
23,B,B,0.01168726,0
24,B,B,0.05665243,0
25,B,B,0.15610491,0
26,A,B,0.39233685,1
27,B,B,0.07585818,0
28,B,A,0.95257413,0
29,B,B,0.00247262,0
30,A,B,0.30735803,1
31,B,A,0.87407720,0
32,B,A,0.93991333,0
33,B,B,0.10669060,0
34,B,B,0.17328820,0
35,B,B,0.21206881,0
36,B,B,0.16451645,0
37,A,B,0.45326188,1
38,B,B,0.20181322,0
39,A,B,0.34864515,1
