id,label_str,pred_str,p_A,label_num
0,A,B,0.30735803,1
1,B,B,0.18242551,0
2,B,B,0.48438010,0
3,A,A,0.60766321,1
4,B,B,0.26894143,0
5,A,A,0.63703084,1
6,A,B,0.45326188,1
7,A,A,0.53120941,1
8,A,B,0.36296922,1
9,A,A,0.63703084,1
10,A,B,0.24508502,1
11,A,A,0.67917871,1
12,A,B,0.36296922,1
13,B,B,0.48438010,0
14,B,B,0.29421496,0
15,A,A,0.60766321,1
16,A,B,0.48438010,1
17,B,A,0.63703084,0
18,B,B,0.30735803,0
19,A,A,0.51561993,1
20,A,B,0.39233685,1
21,A,B,0.36296922,1
22,A,A,0.67917871,1
23,B,B,0.40733343,0
24,A,A,0.51561993,1
25,B,B,0.29421496,0
26,A,A,0.65135491,1
27,B,B,0.37754068,0
28,B,B,0.39233685,0
29,B,B,0.36296922,0
30,B,B,0.29421496,0
31,A,B,0.42250463,1
32,B,A,0.59266663,0
33,A,B,0.48438010,1
34,A,A,0.67917871,1
35,A,A,0.62245935,1
36,B,B,0.36296922,0
37,B,B,0.30735803,0
38,B,A,0.82671177,0
39,A,A,0.57749540,1
