id,label_str,pred_str,p_A,label_num
0,B,B,0.00628990,0
1,B,B,0.00669285,0
2,A,A,0.99662340,1
3,B,B,0.00628990,0
4,A,A,0.98201376,1
5,A,A,0.98967183,1
6,B,B,0.01691491,0
7,B,A,0.76629364,0
8,A,A,0.99719906,1
9,B,B,0.26894143,0
10,A,A,0.86703575,1
11,A,A,0.95257413,1
12,B,A,0.83548355,0
13,A,A,0.97068775,1
14,A,B,0.45326188,1
15,B,A,0.51561993,0
16,B,B,0.02228619,0
17,A,B,0.08035747,1
18,A,A,0.98831278,1
19,B,B,0.24508502,0
20,B,A,0.93628502,0
21,B,B,0.00082959,0
22,A,A,0.96485513,1
23,B,B,0.00211570,0
24,B,B,0.24508502,0
25,B,B,0.39233685,0
26,A,A,0.78793120,1
27,A,A,0.65135491,1
28,B,B,0.00170072,0
29,B,B,0.03114383,0
30,A,A,0.67917871,1
31,A,A,0.99539042,1
32,B,B,0.00005144,0
33,A,A,0.62245935,1
34,A,A,0.98087597,1
35,A,A,0.86703575,1
36,B,A,0.59266663,0
37,B,B,0.01406363,0
38,B,B,0.00806199,0
39,A,A,0.99640638,1
40,A,A,0.73105854,1
41,B,B,0.00192673,0
42,B,B,0.34864515,0
43,B,A,0.62245935,0
44,A,A,0.78793120,1
45,A,A,0.98901308,1
46,A,A,0.99087441,1
47,A,A,0.99444515,1
48,A,B,0.25683200,1
49,A,A,0.91490096,1
