id,label_str,pred_str,p_A,label_num
0,A,A,0.99903023,1
1,A,A,0.88720459,1
2,A,A,0.94334757,1
3,B,A,0.59266663,0
4,A,B,0.24508502,1
5,B,B,0.00132502,0
6,A,A,0.97702265,1
7,B,B,0.00033535,0
8,A,A,0.99976951,1
9,B,B,0.00047285,0
10,A,A,0.82671177,1
11,A,A,0.99566853,1
12,B,A,0.59266663,0
13,A,A,0.99592990,1
14,A,A,0.99662340,1
15,A,A,0.99924457,1
16,A,A,0.69264197,1
17,B,B,0.09009299,0
18,B,B,0.00002931,0
19,A,B,0.00066670,1
20,A,A,0.99818975,1
21,A,A,0.99701905,1
22,A,B,0.00831578,1
23,A,A,0.99736834,1
24,B,B,0.00005144,0
25,B,B,0.01691491,0
26,B,B,0.00669285,0
27,A,B,0.45326188,1
28,B,B,0.00192673,0
29,A,B,0.39233685,1
30,A,A,0.97838473,1
31,B,B,0.00003648,0
32,A,A,0.59266663,1
33,B,B,0.00022342,0
34,B,B,0.00007722,0
35,A,A,0.99029154,1
36,B,B,0.08509904,0
37,B,B,0.00091105,0
38,B,B,0.02297737,0
39,B,B,0.00023051,0
40,A,A,0.98593640,1
41,B,B,0.00001474,0
42,B,B,0.10087861,0
43,A,A,0.93245327,1
44,A,A,0.89912134,1
45,A,A,0.97557688,1
46,A,A,0.99959558,1
47,A,A,0.99592990,1
48,B,B,0.29421496,0
49,B,B,0.00001184,0
