id,label_str,pred_str,p_A,label_num
0,B,A,0.60766321,0
1,B,A,0.65135491,0
2,B,A,0.66541058,0
3,A,A,0.65135491,1
4,B,A,0.62245935,0
5,B,A,0.73105854,0
6,B,A,0.50000000,0
7,B,A,0.70578504,0
8,A,A,0.63703084,1
9,A,A,0.60766321,1
10,B,A,0.59266663,0
11,B,A,0.67917871,0
12,B,A,0.66541058,0
13,B,A,0.63703084,0
14,A,A,0.66541058,1
15,B,B,0.40733343,0
16,A,A,0.60766321,1
17,B,B,0.39233685,0
18,A,B,0.45326188,1
19,A,A,0.59266663,1
20,A,A,0.70578504,1
21,B,A,0.62245935,0
22,A,A,0.59266663,1
23,B,A,0.65135491,0
24,A,A,0.53120941,1
25,A,A,0.54673815,1
26,B,A,0.56217653,0
27,A,A,0.59266663,1
28,B,A,0.63703084,0
29,B,A,0.67917871,0
30,A,A,0.59266663,1
31,A,A,0.67917871,1
32,A,A,0.70578504,1
33,A,A,0.71859437,1
34,B,A,0.71859437,0
35,B,A,0.62245935,0
36,B,A,0.65135491,0
37,B,A,0.54673815,0
38,B,A,0.63703084,0
39,A,A,0.65135491,1
40,A,A,0.69264197,1
41,A,A,0.63703084,1
42,A,A,0.65135491,1
43,B,A,0.67917871,0
44,B,A,0.65135491,0
45,B,A,0.53120941,0
46,B,A,0.53120941,0
47,B,A,0.67917871,0
48,B,A,0.67917871,0
49,B,A,0.63703084,0
